,country,admin_code,admin_name,centx,centy,year_month,year,month,fews_ipc,fews_ha,fews_proj_near,fews_proj_near_ha,fews_proj_med,fews_proj_med_ha,ndvi_mean,ndvi_anom,rain_mean,rain_anom,et_mean,et_anom,acled_count,acled_fatalities,p_staple_food,area,cropland_pct,pop,ruggedness_mean,pasture_pct,ymd
113277,Somalia,43,Iskushuban,50.50521,10.5516,2019_06,2019,6,3.0,0.0,4.0,0.0,3.0,0.0,0.1390559,102.9096,1.142918,0.821406,2.206552,0.8155215,4,5,1.396415,18447.35,0.1863798,135099.0,113196.6,2.036697,2019-07-01
113281,Somalia,43,Iskushuban,50.50521,10.5516,2019_10,2019,10,2.0,1.0,3.0,0.0,2.0,0.0,0.1463958,102.6,1.055337,-0.2793198,6.267579,0.9626841,0,0,1.477213,18447.35,0.1863798,135099.0,113196.6,2.036697,2019-11-01
113285,Somalia,43,Iskushuban,50.50521,10.5516,2020_02,2020,2,2.0,0.0,2.0,0.0,2.0,0.0,0.171449,119.5324,0.04318712,-0.001753776,6.552873,1.108993,0,0,1.483438,18447.35,0.1863798,82309.8,113196.6,2.036697,2020-03-01
113361,Somalia,44,Qandala,50.08869,11.06016,2013_04,2013,4,2.0,1.0,2.0,0.0,2.0,0.0,0.1738905,108.3141,7.991618,2.502978,4.365357,0.6922143,0,0,1.714307,7451.769,0.8476754,55708.0,405238.2,14.45882,2013-05-01
113364,Somalia,44,Qandala,50.08869,11.06016,2013_07,2013,7,2.0,0.0,2.0,0.0,,,0.1493192,97.31212,0.1728617,0.000910121,0.9617457,0.04874217,0,0,1.763491,7451.769,0.8476754,55708.0,405238.2,14.45882,2013-08-01
113367,Somalia,44,Qandala,50.08869,11.06016,2013_10,2013,10,2.0,0.0,2.0,0.0,2.0,0.0,0.1768766,101.7051,6.758776,3.596785,4.434878,0.2575872,2,1,1.688811,7451.769,0.8476754,55708.0,405238.2,14.45882,2013-11-01
113370,Somalia,44,Qandala,50.08869,11.06016,2014_01,2014,1,2.0,0.0,2.0,0.0,2.0,0.0,0.2005763,112.5062,0.08794149,-0.00915415,5.580205,-0.3760149,0,0,1.642516,7451.769,0.8476754,57011.0,405238.2,14.45882,2014-02-01
113373,Somalia,44,Qandala,50.08869,11.06016,2014_04,2014,4,2.0,0.0,2.0,0.0,2.0,0.0,0.1678352,104.5424,3.310776,-2.177864,3.336301,-0.3368423,0,0,1.656956,7451.769,0.8476754,57011.0,405238.2,14.45882,2014-05-01
113376,Somalia,44,Qandala,50.08869,11.06016,2014_07,2014,7,2.0,0.0,2.0,0.0,2.0,0.0,0.1491422,97.19671,0.1728255,0.000873893,0.6645553,-0.2484482,0,0,1.662962,7451.769,0.8476754,57011.0,405238.2,14.45882,2014-08-01
113379,Somalia,44,Qandala,50.08869,11.06016,2014_10,2014,10,2.0,0.0,2.0,0.0,2.0,0.0,0.2016653,115.9587,4.430695,1.268704,3.822312,-0.354979,0,0,1.657795,7451.769,0.8476754,57011.0,405238.2,14.45882,2014-11-01
113382,Somalia,44,Qandala,50.08869,11.06016,2015_01,2015,1,2.0,0.0,2.0,0.0,2.0,0.0,0.1809759,101.5121,0.08753289,-0.009562747,5.280999,-0.6752209,0,0,1.596493,7451.769,0.8476754,58315.0,405238.2,14.45882,2015-02-01
113385,Somalia,44,Qandala,50.08869,11.06016,2015_04,2015,4,2.0,0.0,2.0,0.0,2.0,0.0,0.1580965,98.4762,3.546658,-1.941982,3.511679,-0.1614643,0,0,1.611504,7451.769,0.8476754,58315.0,405238.2,14.45882,2015-05-01
113388,Somalia,44,Qandala,50.08869,11.06016,2015_07,2015,7,2.0,0.0,2.0,0.0,2.0,0.0,0.1589141,103.5651,0.1729705,0.001018938,1.006051,0.09304762,0,0,1.603906,7451.769,0.8476754,58315.0,405238.2,14.45882,2015-08-01
113391,Somalia,44,Qandala,50.08869,11.06016,2015_10,2015,10,2.0,0.0,2.0,0.0,2.0,0.0,0.1706217,98.10843,1.922148,-1.239843,4.014858,-0.1624334,1,1,1.547027,7451.769,0.8476754,58315.0,405238.2,14.45882,2015-11-01
113395,Somalia,44,Qandala,50.08869,11.06016,2016_02,2016,2,2.0,0.0,2.0,0.0,2.0,0.0,0.1688458,99.26981,0.1390447,-0.002979502,3.837682,-0.09642562,2,0,1.49631,7451.769,0.8476754,65681.0,405238.2,14.45882,2016-03-01
113399,Somalia,44,Qandala,50.08869,11.06016,2016_06,2016,6,2.0,0.0,2.0,0.0,2.0,0.0,0.1560323,95.62537,0.6264435,-0.3004796,0.8117117,-0.6525294,0,0,1.483217,7451.769,0.8476754,65681.0,405238.2,14.45882,2016-07-01
113403,Somalia,44,Qandala,50.08869,11.06016,2016_10,2016,10,2.0,0.0,2.0,0.0,2.0,0.0,0.1570501,90.30472,1.533545,-1.628446,3.250792,-0.926499,4,0,1.440551,7451.769,0.8476754,65681.0,405238.2,14.45882,2016-11-01
113407,Somalia,44,Qandala,50.08869,11.06016,2017_02,2017,2,2.0,0.0,3.0,0.0,3.0,0.0,0.1635183,96.1376,0.1249173,-0.01710694,3.953844,0.01973567,2,0,1.484682,7451.769,0.8476754,73047.0,405238.2,14.45882,2017-03-01
113411,Somalia,44,Qandala,50.08869,11.06016,2017_06,2017,6,3.0,0.0,3.0,0.0,2.0,0.0,0.1629558,99.86851,0.8519869,-0.07493618,1.145175,-0.3190666,6,17,1.513812,7451.769,0.8476754,73047.0,405238.2,14.45882,2017-07-01
113415,Somalia,44,Qandala,50.08869,11.06016,2017_10,2017,10,3.0,0.0,3.0,0.0,3.0,0.0,0.173664,99.85779,1.624599,-1.537392,3.557744,-0.6195469,2,2,1.473981,7451.769,0.8476754,73047.0,405238.2,14.45882,2017-11-01
113419,Somalia,44,Qandala,50.08869,11.06016,2018_02,2018,2,3.0,0.0,3.0,0.0,3.0,0.0,0.1619575,95.21999,0.1262232,-0.01580107,3.298843,-0.6352652,2,0,1.424362,7451.769,0.8476754,80413.0,405238.2,14.45882,2018-03-01
113423,Somalia,44,Qandala,50.08869,11.06016,2018_06,2018,6,2.0,1.0,2.0,0.0,2.0,0.0,0.1625754,99.63536,0.7575955,-0.1693276,1.490439,0.02619828,1,1,1.375709,7451.769,0.8476754,80413.0,405238.2,14.45882,2018-07-01
113427,Somalia,44,Qandala,50.08869,11.06016,2018_10,2018,10,2.0,0.0,2.0,0.0,2.0,0.0,0.1689959,97.17364,4.314789,1.152797,3.046055,-1.131236,0,0,1.355052,7451.769,0.8476754,80413.0,405238.2,14.45882,2018-11-01
113431,Somalia,44,Qandala,50.08869,11.06016,2019_02,2019,2,2.0,0.0,2.0,0.0,2.0,0.0,0.1597582,93.92691,0.1138095,-0.02821467,3.835424,-0.09868401,1,0,1.360802,7451.769,0.8476754,87779.0,405238.2,14.45882,2019-03-01
113435,Somalia,44,Qandala,50.08869,11.06016,2019_06,2019,6,3.0,0.0,3.0,0.0,3.0,0.0,0.1728449,105.9291,2.164426,1.237503,2.464333,1.000091,0,0,1.363235,7451.769,0.8476754,87779.0,405238.2,14.45882,2019-07-01
113439,Somalia,44,Qandala,50.08869,11.06016,2019_10,2019,10,2.0,0.0,2.0,0.0,2.0,0.0,0.1948738,112.0535,2.191647,-0.970345,4.225118,0.04782644,0,0,1.370219,7451.769,0.8476754,87779.0,405238.2,14.45882,2019-11-01
113443,Somalia,44,Qandala,50.08869,11.06016,2020_02,2020,2,2.0,0.0,2.0,0.0,2.0,0.0,0.2091948,122.9923,0.1270529,-0.01424784,4.64431,0.7102025,0,0,1.369488,7451.769,0.8476754,66942.86,405238.2,14.45882,2020-03-01
113519,Somalia,45,Doolow,42.1408,4.002533,2013_04,2013,4,2.0,1.0,2.0,0.0,2.0,0.0,0.2693129,125.182,23.67929,9.479017,9.128817,4.317627,1,3,1.287495,1625.517,0.1225124,32870.0,26179.68,80.33333,2013-05-01
113522,Somalia,45,Doolow,42.1408,4.002533,2013_07,2013,7,2.0,0.0,2.0,0.0,,,0.1674939,95.08328,0.04622866,0.001846825,3.868705,1.222715,1,0,1.255508,1625.517,0.1225124,32870.0,26179.68,80.33333,2013-08-01
113525,Somalia,45,Doolow,42.1408,4.002533,2013_10,2013,10,2.0,1.0,2.0,1.0,2.0,0.0,0.1753944,81.58309,6.325747,-1.359208,3.476802,-0.3376543,3,2,1.22552,1625.517,0.1225124,32870.0,26179.68,80.33333,2013-11-01
113528,Somalia,45,Doolow,42.1408,4.002533,2014_01,2014,1,2.0,0.0,2.0,0.0,2.0,0.0,0.2171767,107.2858,0.1541807,0.006519328,1.718654,0.06123377,2,3,1.310471,1625.517,0.1225124,33641.0,26179.68,80.33333,2014-02-01
113531,Somalia,45,Doolow,42.1408,4.002533,2014_04,2014,4,2.0,0.0,2.0,0.0,2.0,0.0,0.1906106,88.59957,7.942924,-6.257346,2.519606,-2.291584,2,2,1.438785,1625.517,0.1225124,33641.0,26179.68,80.33333,2014-05-01
113534,Somalia,45,Doolow,42.1408,4.002533,2014_07,2014,7,3.0,0.0,3.0,0.0,3.0,0.0,0.1619722,91.94871,0.04565845,0.001276616,1.816128,-0.8298631,1,0,1.482417,1625.517,0.1225124,33641.0,26179.68,80.33333,2014-08-01
113537,Somalia,45,Doolow,42.1408,4.002533,2014_10,2014,10,3.0,0.0,3.0,0.0,3.0,1.0,0.2092658,97.33802,6.100376,-1.584579,5.108122,1.293666,2,6,1.359508,1625.517,0.1225124,33641.0,26179.68,80.33333,2014-11-01
113540,Somalia,45,Doolow,42.1408,4.002533,2015_01,2015,1,2.0,0.0,2.0,0.0,2.0,0.0,0.2037109,100.6337,0.1690471,0.0213857,1.348931,-0.308489,1,0,1.273282,1625.517,0.1225124,34411.0,26179.68,80.33333,2015-02-01
113543,Somalia,45,Doolow,42.1408,4.002533,2015_04,2015,4,2.0,0.0,2.0,0.0,2.0,0.0,0.2313611,107.5412,14.80528,0.6050095,6.244324,1.433134,0,0,1.249115,1625.517,0.1225124,34411.0,26179.68,80.33333,2015-05-01
113546,Somalia,45,Doolow,42.1408,4.002533,2015_07,2015,7,2.0,0.0,2.0,0.0,2.0,0.0,0.1634715,92.79979,0.0492118,0.004829966,2.503903,-0.1420875,0,0,1.253091,1625.517,0.1225124,34411.0,26179.68,80.33333,2015-08-01
113549,Somalia,45,Doolow,42.1408,4.002533,2015_10,2015,10,2.0,0.0,2.0,0.0,2.0,0.0,0.2315103,107.6848,10.65614,2.971181,5.18294,1.368484,0,0,1.240967,1625.517,0.1225124,34411.0,26179.68,80.33333,2015-11-01
113553,Somalia,45,Doolow,42.1408,4.002533,2016_02,2016,2,2.0,0.0,2.0,0.0,2.0,0.0,0.1754172,96.48873,0.6553679,0.3803327,0.6602232,-0.1418006,0,0,1.32503,1625.517,0.1225124,41910.0,26179.68,80.33333,2016-03-01
113557,Somalia,45,Doolow,42.1408,4.002533,2016_06,2016,6,2.0,0.0,2.0,0.0,2.0,0.0,0.1942101,103.4258,0.2720847,0.004027679,3.50648,-0.990491,2,1,1.383736,1625.517,0.1225124,41910.0,26179.68,80.33333,2016-07-01
113561,Somalia,45,Doolow,42.1408,4.002533,2016_10,2016,10,2.0,0.0,2.0,0.0,3.0,0.0,0.1657039,77.07562,1.942654,-5.742301,1.011124,-2.803332,0,0,1.306255,1625.517,0.1225124,41910.0,26179.68,80.33333,2016-11-01
113565,Somalia,45,Doolow,42.1408,4.002533,2017_02,2017,2,2.0,1.0,2.0,1.0,3.0,0.0,0.1678287,92.31464,0.4034191,0.128384,0.6210974,-0.1809263,0,0,1.312491,1625.517,0.1225124,49408.0,26179.68,80.33333,2017-03-01
113569,Somalia,45,Doolow,42.1408,4.002533,2017_06,2017,6,3.0,1.0,4.0,0.0,3.0,0.0,0.1762412,93.85656,0.1702885,-0.09776853,2.411931,-2.08504,0,0,1.307466,1625.517,0.1225124,49408.0,26179.68,80.33333,2017-07-01
113573,Somalia,45,Doolow,42.1408,4.002533,2017_10,2017,10,3.0,0.0,3.0,0.0,4.0,0.0,0.1942279,90.34332,5.804275,-1.88068,4.281383,0.466927,0,0,1.225908,1625.517,0.1225124,49408.0,26179.68,80.33333,2017-11-01
113577,Somalia,45,Doolow,42.1408,4.002533,2018_02,2018,2,2.0,0.0,2.0,0.0,2.0,0.0,0.1753795,96.46798,0.3558864,0.08085118,0.9506299,0.1486061,0,0,1.31224,1625.517,0.1225124,56906.0,26179.68,80.33333,2018-03-01
113581,Somalia,45,Doolow,42.1408,4.002533,2018_06,2018,6,1.0,1.0,2.0,0.0,2.0,0.0,0.2493867,132.8099,0.4988465,0.2307894,8.479456,3.982485,0,0,1.274834,1625.517,0.1225124,56906.0,26179.68,80.33333,2018-07-01
113585,Somalia,45,Doolow,42.1408,4.002533,2018_10,2018,10,2.0,0.0,2.0,0.0,2.0,0.0,0.1842581,85.70592,4.899577,-2.785378,3.0354,-0.7790565,0,0,1.284359,1625.517,0.1225124,56906.0,26179.68,80.33333,2018-11-01
113589,Somalia,45,Doolow,42.1408,4.002533,2019_02,2019,2,1.0,0.0,1.0,0.0,1.0,0.0,0.1780245,97.9229,0.2221018,-0.05293336,0.7322329,-0.06979084,0,0,1.297531,1625.517,0.1225124,64405.0,26179.68,80.33333,2019-03-01
113593,Somalia,45,Doolow,42.1408,4.002533,2019_06,2019,6,2.0,0.0,2.0,0.0,2.0,0.0,0.1721081,91.6555,0.1986821,-0.06937495,4.264984,-0.2319871,0,0,1.303226,1625.517,0.1225124,64405.0,26179.68,80.33333,2019-07-01
113597,Somalia,45,Doolow,42.1408,4.002533,2019_10,2019,10,2.0,0.0,2.0,0.0,2.0,0.0,0.2948135,137.1298,29.49385,21.8089,9.524728,5.710272,0,0,1.280026,1625.517,0.1225124,64405.0,26179.68,80.33333,2019-11-01
113601,Somalia,45,Doolow,42.1408,4.002533,2020_02,2020,2,2.0,0.0,2.0,0.0,2.0,0.0,0.2021193,111.1763,0.2039503,-0.06972762,1.106801,0.3047772,1,0,1.330401,1625.517,0.1225124,41786.54,26179.68,80.33333,2020-03-01
113677,Somalia,46,Luuq,42.6976,3.792931,2013_04,2013,4,2.0,1.0,2.0,0.0,2.0,0.0,0.3388396,128.547,29.23297,10.6138,12.13294,6.331581,1,1,1.287089,8296.315,1.040024,87035.0,31560.7,86.31579,2013-05-01
113680,Somalia,46,Luuq,42.6976,3.792931,2013_07,2013,7,2.0,0.0,2.0,0.0,,,0.1856219,98.98955,0.5331734,0.06928232,5.200096,1.484455,1,0,1.180482,8296.315,1.040024,87035.0,31560.7,86.31579,2013-08-01
113683,Somalia,46,Luuq,42.6976,3.792931,2013_10,2013,10,2.0,1.0,2.0,1.0,2.0,0.0,0.2134884,85.08113,10.52286,-1.219957,4.756092,-0.1750112,4,1,1.071877,8296.315,1.040024,87035.0,31560.7,86.31579,2013-11-01
113686,Somalia,46,Luuq,42.6976,3.792931,2014_01,2014,1,2.0,0.0,2.0,0.0,2.0,0.0,0.2058426,99.92823,0.1380907,0.006431629,1.193065,-0.5090851,1,4,1.275192,8296.315,1.040024,89071.0,31560.7,86.31579,2014-02-01
113689,Somalia,46,Luuq,42.6976,3.792931,2014_04,2014,4,2.0,0.0,2.0,0.0,2.0,0.0,0.2306804,87.51417,13.26816,-5.351009,3.154082,-2.647275,0,0,1.269988,8296.315,1.040024,89071.0,31560.7,86.31579,2014-05-01
113692,Somalia,46,Luuq,42.6976,3.792931,2014_07,2014,7,2.0,0.0,2.0,0.0,2.0,0.0,0.1718471,91.64368,0.4645535,0.000662411,3.081465,-0.6341755,1,0,1.327718,8296.315,1.040024,89071.0,31560.7,86.31579,2014-08-01
113695,Somalia,46,Luuq,42.6976,3.792931,2014_10,2014,10,3.0,0.0,3.0,0.0,3.0,0.0,0.2366085,94.29511,8.592771,-3.150044,5.489776,0.558672,1,0,1.33996,8296.315,1.040024,89071.0,31560.7,86.31579,2014-11-01
113698,Somalia,46,Luuq,42.6976,3.792931,2015_01,2015,1,2.0,0.0,2.0,0.0,2.0,0.0,0.1837687,89.21221,0.1486059,0.01694686,0.9150973,-0.7870529,2,1,1.199023,8296.315,1.040024,91108.0,31560.7,86.31579,2015-02-01
113701,Somalia,46,Luuq,42.6976,3.792931,2015_04,2015,4,2.0,0.0,2.0,0.0,2.0,0.0,0.2612132,99.09753,20.16178,1.542609,7.392635,1.591278,0,0,1.198271,8296.315,1.040024,91108.0,31560.7,86.31579,2015-05-01
113704,Somalia,46,Luuq,42.6976,3.792931,2015_07,2015,7,2.0,0.0,2.0,0.0,2.0,0.0,0.1876284,100.0596,0.4923006,0.02840945,3.072804,-0.6428359,2,10,1.192825,8296.315,1.040024,91108.0,31560.7,86.31579,2015-08-01
113707,Somalia,46,Luuq,42.6976,3.792931,2015_10,2015,10,2.0,0.0,2.0,0.0,2.0,0.0,0.2815341,112.1992,19.03667,7.293859,6.868173,1.937069,3,5,1.243428,8296.315,1.040024,91108.0,31560.7,86.31579,2015-11-01
113711,Somalia,46,Luuq,42.6976,3.792931,2016_02,2016,2,2.0,0.0,2.0,0.0,2.0,0.0,0.1848156,100.8839,0.47676,0.2884731,0.6448373,-0.1068411,0,0,1.245753,8296.315,1.040024,108572.0,31560.7,86.31579,2016-03-01
113715,Somalia,46,Luuq,42.6976,3.792931,2016_06,2016,6,1.0,0.0,2.0,0.0,2.0,0.0,0.2343552,113.7287,0.5849546,-0.06463217,6.01347,-0.09785066,2,0,1.263509,8296.315,1.040024,108572.0,31560.7,86.31579,2016-07-01
113719,Somalia,46,Luuq,42.6976,3.792931,2016_10,2016,10,2.0,0.0,2.0,0.0,3.0,0.0,0.1963706,78.2592,3.839468,-7.903347,1.979558,-2.951546,0,0,1.254584,8296.315,1.040024,108572.0,31560.7,86.31579,2016-11-01
113723,Somalia,46,Luuq,42.6976,3.792931,2017_02,2017,2,2.0,1.0,2.0,1.0,2.0,0.0,0.1702953,92.95783,0.153295,-0.03499196,0.5640638,-0.1876145,1,0,1.344174,8296.315,1.040024,126037.0,31560.7,86.31579,2017-03-01
113727,Somalia,46,Luuq,42.6976,3.792931,2017_06,2017,6,2.0,1.0,4.0,0.0,2.0,0.0,0.1934968,93.9008,0.5703007,-0.07928605,3.502905,-2.608415,1,0,1.341997,8296.315,1.040024,126037.0,31560.7,86.31579,2017-07-01
113731,Somalia,46,Luuq,42.6976,3.792931,2017_10,2017,10,3.0,0.0,3.0,0.0,4.0,0.0,0.1925483,76.73591,7.521316,-4.221499,4.043038,-0.8880652,0,0,1.344104,8296.315,1.040024,126037.0,31560.7,86.31579,2017-11-01
113735,Somalia,46,Luuq,42.6976,3.792931,2018_02,2018,2,2.0,0.0,2.0,0.0,2.0,0.0,0.1740087,94.98487,0.1761292,-0.01215773,0.8187214,0.067043,1,0,1.230251,8296.315,1.040024,143501.0,31560.7,86.31579,2018-03-01
113739,Somalia,46,Luuq,42.6976,3.792931,2018_06,2018,6,2.0,0.0,2.0,0.0,2.0,0.0,0.2849578,138.2853,0.5706591,-0.0789277,11.86774,5.756421,0,0,1.26041,8296.315,1.040024,143501.0,31560.7,86.31579,2018-07-01
113743,Somalia,46,Luuq,42.6976,3.792931,2018_10,2018,10,1.0,0.0,2.0,0.0,2.0,0.0,0.2056687,81.96473,7.928567,-3.814248,3.860742,-1.070362,0,0,1.028945,8296.315,1.040024,143501.0,31560.7,86.31579,2018-11-01
113747,Somalia,46,Luuq,42.6976,3.792931,2019_02,2019,2,1.0,0.0,1.0,0.0,1.0,0.0,0.1766174,96.40886,0.1407107,-0.04757626,0.5510772,-0.2006012,0,0,1.127886,8296.315,1.040024,160966.0,31560.7,86.31579,2019-03-01
113751,Somalia,46,Luuq,42.6976,3.792931,2019_06,2019,6,2.0,0.0,2.0,0.0,2.0,0.0,0.1813662,88.01403,0.4269381,-0.2226487,4.514693,-1.596627,0,0,1.100892,8296.315,1.040024,160966.0,31560.7,86.31579,2019-07-01
113755,Somalia,46,Luuq,42.6976,3.792931,2019_10,2019,10,2.0,0.0,2.0,0.0,2.0,0.0,0.3657356,145.7559,43.71785,31.97503,10.93005,5.99895,0,0,1.034503,8296.315,1.040024,160966.0,31560.7,86.31579,2019-11-01
113759,Somalia,46,Luuq,42.6976,3.792931,2020_02,2020,2,2.0,0.0,2.0,0.0,2.0,0.0,0.1953718,106.6462,0.1216341,-0.06543296,0.8232317,0.0715533,0,0,1.056208,8296.315,1.040024,104849.2,31560.7,86.31579,2020-03-01
113835,Somalia,47,Belet Weyne,45.37965,4.724339,2013_04,2013,4,2.0,1.0,2.0,0.0,2.0,0.0,0.3517395,143.6924,19.84035,9.684496,12.11171,8.046555,10,3,0.9576748,14932.78,1.180497,234994.0,22392.71,84.04598,2013-05-01
113838,Somalia,47,Belet Weyne,45.37965,4.724339,2013_07,2013,7,2.0,0.0,2.0,0.0,,,0.208187,101.3542,1.478732,0.1742653,6.133327,1.413615,9,2,1.000118,14932.78,1.180497,234994.0,22392.71,84.04598,2013-08-01
113841,Somalia,47,Belet Weyne,45.37965,4.724339,2013_10,2013,10,2.0,0.0,2.0,0.0,2.0,0.0,0.2736461,97.89595,21.94773,9.813851,7.236261,1.127425,5,30,1.057398,14932.78,1.180497,234994.0,22392.71,84.04598,2013-11-01
113844,Somalia,47,Belet Weyne,45.37965,4.724339,2014_01,2014,1,2.0,0.0,2.0,0.0,2.0,0.0,0.2110867,97.69495,0.1696446,0.008369731,2.104314,-0.4731015,4,3,0.9931138,14932.78,1.180497,240493.0,22392.71,84.04598,2014-02-01
113847,Somalia,47,Belet Weyne,45.37965,4.724339,2014_04,2014,4,2.0,0.0,2.0,0.0,2.0,0.0,0.2031949,83.00905,2.527677,-7.628174,1.658781,-2.406375,1,1,1.113512,14932.78,1.180497,240493.0,22392.71,84.04598,2014-05-01
113850,Somalia,47,Belet Weyne,45.37965,4.724339,2014_07,2014,7,2.0,0.0,2.0,0.0,2.0,0.0,0.1871141,91.09501,1.372791,0.06832409,3.967215,-0.7524964,3,1,1.187127,14932.78,1.180497,240493.0,22392.71,84.04598,2014-08-01
113853,Somalia,47,Belet Weyne,45.37965,4.724339,2014_10,2014,10,2.0,0.0,2.0,0.0,2.0,0.0,0.293378,104.9549,9.656162,-2.477722,6.12988,0.02104447,9,21,1.131684,14932.78,1.180497,240493.0,22392.71,84.04598,2014-11-01
113856,Somalia,47,Belet Weyne,45.37965,4.724339,2015_01,2015,1,2.0,0.0,2.0,0.0,2.0,0.0,0.2049956,94.87588,0.1696618,0.00838687,1.98156,-0.5958552,7,4,0.9770264,14932.78,1.180497,245991.0,22392.71,84.04598,2015-02-01
113859,Somalia,47,Belet Weyne,45.37965,4.724339,2015_04,2015,4,2.0,0.0,2.0,0.0,2.0,0.0,0.263253,107.5439,11.57754,1.421692,7.088989,3.023832,4,2,0.9117985,14932.78,1.180497,245991.0,22392.71,84.04598,2015-05-01
113862,Somalia,47,Belet Weyne,45.37965,4.724339,2015_07,2015,7,2.0,0.0,2.0,0.0,2.0,0.0,0.2162695,105.2891,1.404009,0.09954158,4.213721,-0.5059905,7,5,0.8846074,14932.78,1.180497,245991.0,22392.71,84.04598,2015-08-01
113865,Somalia,47,Belet Weyne,45.37965,4.724339,2015_10,2015,10,2.0,0.0,2.0,0.0,2.0,0.0,0.334151,119.5414,26.72513,14.59125,8.186613,2.077777,9,27,0.8390386,14932.78,1.180497,245991.0,22392.71,84.04598,2015-11-01
113869,Somalia,47,Belet Weyne,45.37965,4.724339,2016_02,2016,2,2.0,0.0,2.0,0.0,2.0,0.0,0.225235,114.8278,0.1413219,-0.005318069,2.027885,0.4255406,3,4,0.8808139,14932.78,1.180497,214990.0,22392.71,84.04598,2016-03-01
113873,Somalia,47,Belet Weyne,45.37965,4.724339,2016_06,2016,6,1.0,0.0,2.0,0.0,2.0,0.0,0.2451157,105.6492,0.3229288,-0.2564926,5.781704,-1.125995,9,24,0.9594014,14932.78,1.180497,214990.0,22392.71,84.04598,2016-07-01
113877,Somalia,47,Belet Weyne,45.37965,4.724339,2016_10,2016,10,2.0,0.0,2.0,0.0,2.0,0.0,0.2554868,91.3995,3.9171,-8.216784,4.586575,-1.522261,16,26,0.8940235,14932.78,1.180497,214990.0,22392.71,84.04598,2016-11-01
113881,Somalia,47,Belet Weyne,45.37965,4.724339,2017_02,2017,2,2.0,0.0,3.0,0.0,3.0,0.0,0.1952231,99.52734,0.1358101,-0.01082994,1.537606,-0.06473881,12,16,0.9505257,14932.78,1.180497,183990.0,22392.71,84.04598,2017-03-01
113885,Somalia,47,Belet Weyne,45.37965,4.724339,2017_06,2017,6,3.0,0.0,4.0,0.0,4.0,0.0,0.2374631,102.3508,0.5741028,-0.005318553,3.493675,-3.414024,11,43,0.9947558,14932.78,1.180497,183990.0,22392.71,84.04598,2017-07-01
113889,Somalia,47,Belet Weyne,45.37965,4.724339,2017_10,2017,10,2.0,0.0,4.0,0.0,4.0,0.0,0.2462098,88.08068,7.722999,-4.410885,5.289647,-0.8191885,17,23,1.118408,14932.78,1.180497,183990.0,22392.71,84.04598,2017-11-01
113893,Somalia,47,Belet Weyne,45.37965,4.724339,2018_02,2018,2,1.0,0.0,3.0,0.0,3.0,0.0,0.1863091,94.98288,0.1424283,-0.004211668,1.47314,-0.129205,12,6,0.896411,14932.78,1.180497,152989.0,22392.71,84.04598,2018-03-01
113897,Somalia,47,Belet Weyne,45.37965,4.724339,2018_06,2018,6,1.0,0.0,2.0,0.0,2.0,0.0,0.279281,120.3751,0.3201555,-0.2592659,11.43354,4.52584,5,10,0.8071888,14932.78,1.180497,152989.0,22392.71,84.04598,2018-07-01
113901,Somalia,47,Belet Weyne,45.37965,4.724339,2018_10,2018,10,2.0,0.0,2.0,0.0,2.0,0.0,0.2648129,94.7359,5.993695,-6.140189,5.295375,-0.8134608,5,31,0.7168457,14932.78,1.180497,152989.0,22392.71,84.04598,2018-11-01
113905,Somalia,47,Belet Weyne,45.37965,4.724339,2019_02,2019,2,2.0,0.0,1.0,0.0,2.0,0.0,0.1894944,96.60678,0.1253362,-0.02130384,1.401441,-0.2009032,15,28,0.8833053,14932.78,1.180497,121988.0,22392.71,84.04598,2019-03-01
113909,Somalia,47,Belet Weyne,45.37965,4.724339,2019_06,2019,6,3.0,0.0,4.0,0.0,3.0,0.0,0.2460852,106.0671,0.4770183,-0.1024031,6.054551,-0.8531479,14,34,0.8912177,14932.78,1.180497,121988.0,22392.71,84.04598,2019-07-01
113913,Somalia,47,Belet Weyne,45.37965,4.724339,2019_10,2019,10,1.0,0.0,3.0,0.0,2.0,0.0,0.376025,134.5216,25.48161,13.34773,9.211188,3.102353,5,10,0.8647144,14932.78,1.180497,121988.0,22392.71,84.04598,2019-11-01
113917,Somalia,47,Belet Weyne,45.37965,4.724339,2020_02,2020,2,1.0,0.0,1.0,0.0,3.0,0.0,0.2414531,123.0961,0.1563802,0.01028642,2.674943,1.072599,10,33,0.8932491,14932.78,1.180497,283591.7,22392.71,84.04598,2020-03-01
113993,Somalia,48,Afmadow,41.78618,0.5909003,2013_04,2013,4,2.0,1.0,2.0,0.0,2.0,0.0,0.5287696,125.0597,35.40838,13.23331,16.21536,6.169655,7,20,1.362734,26879.61,19.18168,70893.0,4109.924,92.18092,2013-05-01
113996,Somalia,48,Afmadow,41.78618,0.5909003,2013_07,2013,7,2.0,0.0,2.0,0.0,,,0.3350493,97.66216,4.780982,0.04072566,9.195336,0.8401571,9,12,1.24766,26879.61,19.18168,70893.0,4109.924,92.18092,2013-08-01
113999,Somalia,48,Afmadow,41.78618,0.5909003,2013_10,2013,10,2.0,0.0,2.0,0.0,2.0,0.0,0.327635,88.5112,6.367133,-5.401311,6.849559,-1.075458,7,7,1.207361,26879.61,19.18168,70893.0,4109.924,92.18092,2013-11-01
